customer_id,churned,churn_probability,churn_risk_category,Unnamed: 3_encoded,Unnamed: 5_encoded,Unnamed: 6_encoded,Unnamed: 8_encoded
CUST_005342,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_005343,0,0.24324275374633322,Low Risk,0,1,4,2
CUST_005344,1,0.23388877195433583,Low Risk,1,0,5,1
CUST_005345,0,0.24936124004892063,Low Risk,1,0,4,2
CUST_005346,0,0.2362979782466718,Low Risk,0,1,2,2
CUST_005347,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_005348,0,0.2244059213407816,Low Risk,0,0,3,1
CUST_005349,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_005350,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_005351,1,0.283775498815551,Low Risk,0,0,1,2
CUST_005352,0,0.22168917951762956,Low Risk,1,0,4,1
CUST_005353,0,0.23097729822870242,Low Risk,0,0,4,2
CUST_005354,0,0.26788157284561465,Low Risk,1,0,2,0
CUST_005355,0,0.22423445240511186,Low Risk,0,0,3,2
CUST_005356,0,0.2696054221443141,Low Risk,0,0,0,0
CUST_005357,1,0.2384335290723222,Low Risk,1,1,2,2
CUST_005358,1,0.24200230962872887,Low Risk,1,1,1,1
CUST_005359,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_005360,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_005361,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_005362,0,0.2538396247965827,Low Risk,1,2,0,2
CUST_005363,0,0.2227000211660437,Low Risk,0,0,5,0
CUST_005364,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_005365,1,0.24906635589378365,Low Risk,0,1,3,2
CUST_005366,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_005367,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_005368,1,0.27317714976298824,Low Risk,0,1,0,1
CUST_005369,0,0.24343434155102772,Low Risk,1,1,4,2
CUST_005370,0,0.2555053864127735,Low Risk,1,1,0,0
CUST_005371,0,0.2700081428385866,Low Risk,0,1,2,0
CUST_005372,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005373,1,0.24343434155102772,Low Risk,1,1,4,2
CUST_005374,0,0.2769769419285517,Low Risk,0,3,2,2
CUST_005375,1,0.26348665639160057,Low Risk,0,1,5,2
CUST_005376,0,0.2538396247965827,Low Risk,1,2,0,2
CUST_005377,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_005378,1,0.2272976120475389,Low Risk,0,0,2,2
CUST_005379,0,0.23388877195433583,Low Risk,1,0,5,1
CUST_005380,0,0.26788157284561465,Low Risk,1,0,2,0
CUST_005381,0,0.22293934520301745,Low Risk,0,0,2,1
CUST_005382,0,0.2244385403234863,Low Risk,1,0,3,0
CUST_005383,0,0.2515099495185335,Low Risk,1,1,1,0
CUST_005384,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_005385,0,0.283775498815551,Low Risk,0,0,1,2
CUST_005386,0,0.2596071609969985,Low Risk,0,1,5,1
CUST_005387,1,0.26012898783078137,Low Risk,0,0,0,1
CUST_005388,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_005389,1,0.24530475543926508,Low Risk,1,3,2,2
CUST_005390,0,0.26725332364531196,Low Risk,0,1,1,2
CUST_005391,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005392,1,0.2706922538851356,Low Risk,0,3,1,2
CUST_005393,0,0.23097729822870242,Low Risk,0,0,4,2
CUST_005394,0,0.2639737266914569,Low Risk,0,3,5,0
CUST_005395,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_005396,0,0.2813854443111909,Low Risk,1,0,5,2
CUST_005397,0,0.2700081428385866,Low Risk,0,1,2,0
CUST_005398,0,0.24839514188236209,Low Risk,1,2,0,1
CUST_005399,1,0.2362979782466718,Low Risk,0,1,2,2
CUST_005400,0,0.2449597809709422,Low Risk,0,2,2,2
CUST_005401,1,0.2596071609969985,Low Risk,0,1,5,1
CUST_005402,1,0.24343434155102772,Low Risk,1,1,4,2
CUST_005403,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_005404,0,0.23097729822870242,Low Risk,0,0,4,2
CUST_005405,1,0.2858973625581066,Low Risk,1,1,2,0
CUST_005406,1,0.25458485555067956,Low Risk,0,1,0,0
CUST_005407,0,0.24343434155102772,Low Risk,1,1,4,2
CUST_005408,0,0.283775498815551,Low Risk,0,0,1,2
CUST_005409,0,0.24324275374633322,Low Risk,0,1,4,2
CUST_005410,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_005411,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_005412,0,0.2687901462145875,Low Risk,1,0,2,1
CUST_005413,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_005414,0,0.2679821593657378,Low Risk,0,2,3,0
CUST_005415,0,0.2687901462145875,Low Risk,1,0,2,1
CUST_005416,0,0.22423445240511186,Low Risk,0,0,3,2
CUST_005417,0,0.2273535131940311,Low Risk,1,1,3,1
CUST_005418,0,0.22897091708887501,Low Risk,0,2,0,2
CUST_005419,0,0.24720887639055636,Low Risk,1,0,3,2
CUST_005420,0,0.2687901462145875,Low Risk,1,0,2,1
CUST_005421,0,0.24936124004892063,Low Risk,1,0,4,2
CUST_005422,1,0.17472089096003182,Low Risk,0,2,4,0
CUST_005423,0,0.22293934520301745,Low Risk,0,0,2,1
CUST_005424,0,0.2399646576625235,Low Risk,0,2,2,1
CUST_005425,0,0.24936124004892063,Low Risk,1,0,4,2
CUST_005426,1,0.2261732744177854,Low Risk,1,1,3,2
CUST_005427,0,0.2706922538851356,Low Risk,0,3,1,2
CUST_005428,0,0.26012898783078137,Low Risk,0,0,0,1
CUST_005429,0,0.2700081428385866,Low Risk,0,1,2,0
CUST_005430,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_005431,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_005432,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_005433,0,0.22117639917895718,Low Risk,1,3,4,0
CUST_005434,0,0.2244385403234863,Low Risk,1,0,3,0
CUST_005435,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_005436,0,0.2946804705389686,Low Risk,1,0,0,0
CUST_005437,1,0.22897091708887501,Low Risk,0,2,0,2
CUST_005438,0,0.2515099495185335,Low Risk,1,1,1,0
CUST_005439,1,0.22293934520301745,Low Risk,0,0,2,1
CUST_005440,0,0.2246062820544332,Low Risk,0,1,3,1
CUST_005441,0,0.2399646576625235,Low Risk,0,2,2,1
CUST_005442,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_005443,1,0.2687901462145875,Low Risk,1,0,2,1
CUST_005444,0,0.2362979782466718,Low Risk,0,1,2,2
CUST_005445,0,0.24001583744688904,Low Risk,1,0,3,1
CUST_005446,0,0.22897091708887501,Low Risk,0,2,0,2
CUST_005447,0,0.2598119473357625,Low Risk,0,0,1,1
CUST_005448,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005449,0,0.24001583744688904,Low Risk,1,0,3,1
CUST_005450,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_005451,0,0.2555053864127735,Low Risk,1,1,0,0
CUST_005452,0,0.2456452344257568,Low Risk,0,1,0,2
CUST_005453,0,0.2858973625581066,Low Risk,1,1,2,0
CUST_005454,0,0.2399646576625235,Low Risk,0,2,2,1
CUST_005455,0,0.267824711258441,Low Risk,1,2,5,2
CUST_005456,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_005457,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_005458,1,0.23603135583907225,Low Risk,0,0,5,1
CUST_005459,1,0.24043832664348214,Low Risk,0,2,3,1
CUST_005460,1,0.26112703137026966,Low Risk,1,1,1,2
CUST_005461,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_005462,0,0.22168917951762956,Low Risk,1,0,4,1
CUST_005463,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_005464,0,0.22423445240511186,Low Risk,0,0,3,2
CUST_005465,0,0.2442501516731772,Low Risk,1,2,2,1
CUST_005466,1,0.23388877195433583,Low Risk,1,0,5,1
CUST_005467,1,0.24324275374633322,Low Risk,0,1,4,2
CUST_005468,1,0.23603135583907225,Low Risk,0,0,5,1
CUST_005469,0,0.23516055219284165,Low Risk,0,2,5,1
CUST_005470,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_005471,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_005472,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_005473,0,0.25461168904775816,Low Risk,1,3,1,1
CUST_005474,0,0.2786123364802222,Low Risk,1,1,5,2
CUST_005475,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_005476,0,0.22276806153448606,Low Risk,0,0,4,0
CUST_005477,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_005478,1,0.26585930278946374,Low Risk,1,0,1,2
CUST_005479,0,0.2460280453604994,Low Risk,0,2,1,1
CUST_005480,1,0.2596071609969985,Low Risk,0,1,5,1
CUST_005481,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_005482,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_005483,0,0.2550274863016322,Low Risk,0,3,1,1
CUST_005484,0,0.26585930278946374,Low Risk,1,0,1,2
CUST_005485,1,0.24776013765479887,Low Risk,1,1,2,1
CUST_005486,0,0.2598119473357625,Low Risk,0,0,1,1
CUST_005487,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_005488,0,0.22897091708887501,Low Risk,0,2,0,2
CUST_005489,1,0.2687901462145875,Low Risk,1,0,2,1
CUST_005490,0,0.283775498815551,Low Risk,0,0,1,2
CUST_005491,1,0.2399646576625235,Low Risk,0,2,2,1
CUST_005492,0,0.2087311422491136,Low Risk,0,3,5,2
CUST_005493,0,0.23977471841283782,Low Risk,0,2,4,1
CUST_005494,0,0.21658374152516516,Low Risk,0,3,1,0
CUST_005495,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_005496,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_005497,1,0.2596071609969985,Low Risk,0,1,5,1
CUST_005498,0,0.2786123364802222,Low Risk,1,1,5,2
CUST_005499,0,0.26585930278946374,Low Risk,1,0,1,2
CUST_005500,0,0.24324275374633322,Low Risk,0,1,4,2
CUST_005501,0,0.2550274863016322,Low Risk,0,3,1,1
CUST_005502,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_005503,0,0.2887006841649707,Low Risk,1,3,0,1
CUST_005504,0,0.2244385403234863,Low Risk,1,0,3,0
CUST_005505,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_005506,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_005507,0,0.23603135583907225,Low Risk,0,0,5,1
CUST_005508,0,0.2227627866743614,Low Risk,1,1,4,1
CUST_005509,0,0.2700081428385866,Low Risk,0,1,2,0
CUST_005510,0,0.22423445240511186,Low Risk,0,0,3,2
CUST_005511,1,0.24906635589378365,Low Risk,0,1,3,2
CUST_005512,1,0.283775498815551,Low Risk,0,0,1,2
CUST_005513,0,0.2706922538851356,Low Risk,0,3,1,2
CUST_005514,0,0.24720887639055636,Low Risk,1,0,3,2
CUST_005515,1,0.24145208982630934,Low Risk,1,1,5,1
CUST_005516,1,0.26725332364531196,Low Risk,0,1,1,2
CUST_005517,1,0.23962185776186423,Low Risk,1,0,1,1
CUST_005518,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005519,0,0.22003638321851038,Low Risk,1,2,4,1
CUST_005520,1,0.26618682891419126,Low Risk,1,0,2,2
CUST_005521,0,0.2246062820544332,Low Risk,0,1,3,1
CUST_005522,0,0.2273535131940311,Low Risk,1,1,3,1
CUST_005523,0,0.2244385403234863,Low Risk,1,0,3,0
CUST_005524,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_005525,0,0.2596071609969985,Low Risk,0,1,5,1
CUST_005526,0,0.26012898783078137,Low Risk,0,0,0,1
CUST_005527,0,0.22080130608746915,Low Risk,1,3,3,2
CUST_005528,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005529,0,0.26112703137026966,Low Risk,1,1,1,2
CUST_005530,0,0.27440021314901797,Low Risk,0,3,4,2
CUST_005531,0,0.2399646576625235,Low Risk,0,2,2,1
CUST_005532,0,0.17907909990626256,Low Risk,1,0,4,0
CUST_005533,1,0.26725332364531196,Low Risk,0,1,1,2
CUST_005534,0,0.22413080764350038,Low Risk,1,2,5,1
CUST_005535,0,0.2687901462145875,Low Risk,1,0,2,1
CUST_005536,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005537,1,0.24497225574537754,Low Risk,0,0,1,0
CUST_005538,0,0.23999593319954377,Low Risk,0,0,4,1
CUST_005539,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005540,0,0.2456452344257568,Low Risk,0,1,0,2
CUST_005541,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_005542,1,0.26619993906825906,Low Risk,0,2,1,2
CUST_005543,1,0.23977471841283782,Low Risk,0,2,4,1
CUST_005544,0,0.17330061013078513,Low Risk,0,1,4,0
CUST_005545,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_005546,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_005547,0,0.2227000211660437,Low Risk,0,0,5,0
CUST_005548,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_005549,0,0.23316015655914304,Low Risk,1,2,0,0
CUST_005550,0,0.26725332364531196,Low Risk,0,1,1,2
CUST_005551,0,0.23962109039990326,Low Risk,1,3,2,1
CUST_005552,1,0.23097729822870242,Low Risk,0,0,4,2
CUST_005553,0,0.2596071609969985,Low Risk,0,1,5,1
CUST_005554,1,0.2706922538851356,Low Risk,0,3,1,2
CUST_005555,0,0.22635794336280327,Low Risk,0,3,5,1
CUST_005556,0,0.22293934520301745,Low Risk,0,0,2,1
CUST_005557,0,0.24043832664348214,Low Risk,0,2,3,1
CUST_005558,0,0.24906635589378365,Low Risk,0,1,3,2
CUST_005559,0,0.283775498815551,Low Risk,0,0,1,2
CUST_005560,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_005561,1,0.19794055900612414,Low Risk,0,3,2,0
CUST_005562,0,0.233387582204832,Low Risk,0,1,5,0
CUST_005563,0,0.2786123364802222,Low Risk,1,1,5,2
CUST_005564,1,0.2690479956961381,Low Risk,0,3,3,1
CUST_005565,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_005566,0,0.2598119473357625,Low Risk,0,0,1,1
CUST_005567,0,0.2362732453750361,Low Risk,1,1,5,0
CUST_005568,1,0.2887006841649707,Low Risk,1,3,0,1
CUST_005569,1,0.2362979782466718,Low Risk,0,1,2,2
CUST_005570,1,0.24906635589378365,Low Risk,0,1,3,2
CUST_005571,0,0.233387582204832,Low Risk,0,1,5,0
CUST_005572,1,0.22897091708887501,Low Risk,0,2,0,2
CUST_005573,0,0.24936124004892063,Low Risk,1,0,4,2
CUST_005574,0,0.2786123364802222,Low Risk,1,1,5,2
CUST_005575,0,0.22168917951762956,Low Risk,1,0,4,1
CUST_005576,0,0.26012898783078137,Low Risk,0,0,0,1
CUST_005577,1,0.2858973625581066,Low Risk,1,1,2,0
CUST_005578,1,0.26527494198370566,Low Risk,1,2,2,0
CUST_005579,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_005580,0,0.2961151240013862,Low Risk,0,2,5,0
CUST_005581,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_005582,1,0.2227000211660437,Low Risk,0,0,5,0
CUST_005583,0,0.17907909990626256,Low Risk,1,0,4,0
CUST_005584,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_005585,0,0.24313935021438435,Low Risk,0,3,0,1
CUST_005586,0,0.22792632746373861,Low Risk,1,3,1,2
CUST_005587,0,0.24343434155102772,Low Risk,1,1,4,2
CUST_005588,1,0.24200230962872887,Low Risk,1,1,1,1
CUST_005589,0,0.27440021314901797,Low Risk,0,3,4,2
CUST_005590,0,0.24936124004892063,Low Risk,1,0,4,2
CUST_005591,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_005592,0,0.24200230962872887,Low Risk,1,1,1,1
CUST_005593,1,0.24313935021438435,Low Risk,0,3,0,1
CUST_005594,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_005595,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005596,0,0.24530475543926508,Low Risk,1,3,2,2
CUST_005597,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_005598,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_005599,0,0.24313935021438435,Low Risk,0,3,0,1
CUST_005600,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_005601,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_005602,0,0.2922401569690993,Low Risk,0,3,3,2
CUST_005603,0,0.233387582204832,Low Risk,0,1,5,0
CUST_005604,0,0.24839514188236209,Low Risk,1,2,0,1
CUST_005605,0,0.2561420600686686,Low Risk,1,2,1,1
CUST_005606,1,0.2798876751638227,Low Risk,0,0,0,2
CUST_005607,1,0.24720887639055636,Low Risk,1,0,3,2
CUST_005608,0,0.2261732744177854,Low Risk,1,1,3,2
CUST_005609,0,0.2314095843430768,Low Risk,1,0,0,2
CUST_005610,0,0.28181927018566866,Low Risk,1,3,0,2
CUST_005611,0,0.23316015655914304,Low Risk,1,2,0,0
CUST_005612,1,0.2357828319909077,Low Risk,1,1,0,2
CUST_005613,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_005614,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_005615,1,0.2805715453158248,Low Risk,0,3,0,2
CUST_005616,1,0.2813854443111909,Low Risk,1,0,5,2
CUST_005617,0,0.2259187200198576,Low Risk,1,3,5,1
CUST_005618,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_005619,0,0.2362979782466718,Low Risk,0,1,2,2
CUST_005620,0,0.2456452344257568,Low Risk,0,1,0,2
CUST_005621,1,0.26725332364531196,Low Risk,0,1,1,2
CUST_005622,1,0.26618682891419126,Low Risk,1,0,2,2
CUST_005623,1,0.2690479956961381,Low Risk,0,3,3,1
CUST_005624,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_005625,1,0.2501222803450628,Low Risk,0,2,3,2
CUST_005626,0,0.22872685915146376,Low Risk,1,2,2,2
CUST_005627,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_005628,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_005629,0,0.23516055219284165,Low Risk,0,2,5,1
CUST_005630,1,0.23999593319954377,Low Risk,0,0,4,1
CUST_005631,0,0.2227627866743614,Low Risk,1,1,4,1
CUST_005632,0,0.26585930278946374,Low Risk,1,0,1,2
CUST_005633,0,0.2813854443111909,Low Risk,1,0,5,2
CUST_005634,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_005635,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_005636,0,0.27440021314901797,Low Risk,0,3,4,2
CUST_005637,1,0.26725332364531196,Low Risk,0,1,1,2
CUST_005638,0,0.2244059213407816,Low Risk,0,0,3,1
CUST_005639,0,0.24331016850907253,Low Risk,0,2,0,1
CUST_005640,0,0.2922401569690993,Low Risk,0,3,3,2
CUST_005641,1,0.2362979782466718,Low Risk,0,1,2,2
CUST_005642,0,0.2690479956961381,Low Risk,0,3,3,1
CUST_005643,0,0.26585930278946374,Low Risk,1,0,1,2
CUST_005644,0,0.26585930278946374,Low Risk,1,0,1,2
CUST_005645,0,0.27440021314901797,Low Risk,0,3,4,2
CUST_005646,0,0.22423445240511186,Low Risk,0,0,3,2
CUST_005647,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_005648,0,0.258077833386518,Low Risk,0,3,2,1
CUST_005649,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_005650,0,0.26619993906825906,Low Risk,0,2,1,2
CUST_005651,0,0.2449597809709422,Low Risk,0,2,2,2
CUST_005652,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_005653,0,0.22003638321851038,Low Risk,1,2,4,1
CUST_005654,0,0.2598119473357625,Low Risk,0,0,1,1
CUST_005655,0,0.24343434155102772,Low Risk,1,1,4,2
CUST_005656,0,0.2362979782466718,Low Risk,0,1,2,2
CUST_005657,1,0.2246062820544332,Low Risk,0,1,3,1
CUST_005658,1,0.267824711258441,Low Risk,1,2,5,2
CUST_005659,0,0.2696054221443141,Low Risk,0,0,0,0
CUST_005660,0,0.23316015655914304,Low Risk,1,2,0,0
CUST_005661,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_005662,1,0.24936124004892063,Low Risk,1,0,4,2
CUST_005663,0,0.23603135583907225,Low Risk,0,0,5,1
CUST_005664,0,0.17472089096003182,Low Risk,0,2,4,0
CUST_005665,1,0.26112703137026966,Low Risk,1,1,1,2
CUST_005666,0,0.24936124004892063,Low Risk,1,0,4,2
CUST_005667,1,0.22293934520301745,Low Risk,0,0,2,1
CUST_005668,0,0.26725332364531196,Low Risk,0,1,1,2
CUST_005669,0,0.24200230962872887,Low Risk,1,1,1,1
CUST_005670,1,0.24497225574537754,Low Risk,0,0,1,0
CUST_005671,0,0.2687901462145875,Low Risk,1,0,2,1
CUST_005672,0,0.27317714976298824,Low Risk,0,1,0,1
CUST_005673,0,0.2687901462145875,Low Risk,1,0,2,1
CUST_005674,1,0.2639737266914569,Low Risk,0,3,5,0
CUST_005675,0,0.2087311422491136,Low Risk,0,3,5,2
CUST_005676,0,0.18255291722119876,Low Risk,1,2,4,0
CUST_005677,0,0.24497225574537754,Low Risk,0,0,1,0
CUST_005678,0,0.24200230962872887,Low Risk,1,1,1,1
CUST_005679,0,0.24530475543926508,Low Risk,1,3,2,2
CUST_005680,0,0.2561420600686686,Low Risk,1,2,1,1
CUST_005681,0,0.2596071609969985,Low Risk,0,1,5,1
CUST_005682,1,0.283775498815551,Low Risk,0,0,1,2
CUST_005683,0,0.2887006841649707,Low Risk,1,3,0,1
CUST_005684,0,0.2798876751638227,Low Risk,0,0,0,2
CUST_005685,1,0.23388877195433583,Low Risk,1,0,5,1
CUST_005686,0,0.2598119473357625,Low Risk,0,0,1,1
CUST_005687,1,0.22897091708887501,Low Risk,0,2,0,2
CUST_005688,0,0.24734027766173575,Low Risk,0,1,1,1
CUST_005689,0,0.25461168904775816,Low Risk,1,3,1,1
CUST_005690,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_005691,0,0.26348665639160057,Low Risk,0,1,5,2
CUST_005692,0,0.24200230962872887,Low Risk,1,1,1,1
CUST_005693,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_005694,1,0.22080130608746915,Low Risk,1,3,3,2
CUST_005695,0,0.26012898783078137,Low Risk,0,0,0,1
CUST_005696,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_005697,0,0.2598119473357625,Low Risk,0,0,1,1
CUST_005698,1,0.25461168904775816,Low Risk,1,3,1,1
CUST_005699,0,0.2596071609969985,Low Risk,0,1,5,1
CUST_005700,0,0.2538426227268326,Low Risk,0,1,3,0
CUST_005701,0,0.2550274863016322,Low Risk,0,3,1,1
CUST_005702,0,0.22897091708887501,Low Risk,0,2,0,2
CUST_005703,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005704,1,0.23426688151147013,Low Risk,0,1,1,0
CUST_005705,0,0.24313935021438435,Low Risk,0,3,0,1
CUST_005706,1,0.2357828319909077,Low Risk,1,1,0,2
CUST_005707,0,0.2399646576625235,Low Risk,0,2,2,1
CUST_005708,0,0.2357828319909077,Low Risk,1,1,0,2
CUST_005709,1,0.24145208982630934,Low Risk,1,1,5,1
CUST_005710,0,0.2261732744177854,Low Risk,1,1,3,2
CUST_005711,1,0.24200230962872887,Low Risk,1,1,1,1
CUST_005712,0,0.20597423421795885,Low Risk,1,0,5,0
CUST_005713,1,0.2399646576625235,Low Risk,0,2,2,1
CUST_005714,0,0.22423445240511186,Low Risk,0,0,3,2
CUST_005715,0,0.2887006841649707,Low Risk,1,3,0,1
CUST_005716,0,0.26112703137026966,Low Risk,1,1,1,2
CUST_005717,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_005718,0,0.26012898783078137,Low Risk,0,0,0,1
CUST_005719,0,0.28181927018566866,Low Risk,1,3,0,2
CUST_005720,0,0.2227627866743614,Low Risk,1,1,4,1
CUST_005721,0,0.283775498815551,Low Risk,0,0,1,2
CUST_005722,1,0.24200230962872887,Low Risk,1,1,1,1
CUST_005723,0,0.26112703137026966,Low Risk,1,1,1,2
CUST_005724,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005725,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_005726,0,0.24200230962872887,Low Risk,1,1,1,1
CUST_005727,0,0.26112703137026966,Low Risk,1,1,1,2
CUST_005728,0,0.23603135583907225,Low Risk,0,0,5,1
CUST_005729,1,0.24720887639055636,Low Risk,1,0,3,2
CUST_005730,1,0.24906635589378365,Low Risk,0,1,3,2
CUST_005731,0,0.2249979630689051,Low Risk,0,1,2,1
CUST_005732,0,0.233387582204832,Low Risk,0,1,5,0
CUST_005733,0,0.24776013765479887,Low Risk,1,1,2,1
CUST_005734,0,0.2786123364802222,Low Risk,1,1,5,2
CUST_005735,0,0.23977471841283782,Low Risk,0,2,4,1
CUST_005736,0,0.24200230962872887,Low Risk,1,1,1,1
CUST_005737,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_005738,0,0.2813854443111909,Low Risk,1,0,5,2
CUST_005739,0,0.25480859032177483,Low Risk,1,1,0,1
CUST_005740,1,0.258077833386518,Low Risk,0,3,2,1
CUST_005741,0,0.26585930278946374,Low Risk,1,0,1,2
CUST_005742,1,0.26585930278946374,Low Risk,1,0,1,2
CUST_005743,1,0.2786123364802222,Low Risk,1,1,5,2
CUST_005744,0,0.26527494198370566,Low Risk,1,2,2,0
CUST_005745,0,0.25177276624360223,Low Risk,1,0,0,1
CUST_005746,0,0.2706922538851356,Low Risk,0,3,1,2
CUST_005747,1,0.22792632746373861,Low Risk,1,3,1,2
CUST_005748,1,0.24906635589378365,Low Risk,0,1,3,2
CUST_005749,0,0.24145208982630934,Low Risk,1,1,5,1
CUST_005750,0,0.24001583744688904,Low Risk,1,0,3,1
CUST_005751,1,0.2384335290723222,Low Risk,1,1,2,2
CUST_005752,0,0.2449597809709422,Low Risk,0,2,2,2
CUST_005753,1,0.24343434155102772,Low Risk,1,1,4,2
CUST_005754,1,0.2550274863016322,Low Risk,0,3,1,1
CUST_005755,0,0.26618682891419126,Low Risk,1,0,2,2
CUST_005756,0,0.22168917951762956,Low Risk,1,0,4,1
CUST_005757,0,0.2244059213407816,Low Risk,0,0,3,1
CUST_005758,0,0.2460280453604994,Low Risk,0,2,1,1
CUST_005759,0,0.2687901462145875,Low Risk,1,0,2,1
CUST_005760,1,0.2813854443111909,Low Risk,1,0,5,2
CUST_005761,1,0.22872685915146376,Low Risk,1,2,2,2
CUST_005762,1,0.2249979630689051,Low Risk,0,1,2,1
CUST_005763,0,0.233387582204832,Low Risk,0,1,5,0
CUST_005764,1,0.2456452344257568,Low Risk,0,1,0,2
CUST_005765,0,0.23603135583907225,Low Risk,0,0,5,1
CUST_005766,0,0.2442501516731772,Low Risk,1,2,2,1
CUST_005767,0,0.22168917951762956,Low Risk,1,0,4,1
CUST_005768,0,0.24720887639055636,Low Risk,1,0,3,2
CUST_005769,1,0.27317714976298824,Low Risk,0,1,0,1
CUST_005770,0,0.17330061013078513,Low Risk,0,1,4,0
CUST_005771,0,0.23962185776186423,Low Risk,1,0,1,1
CUST_005772,0,0.22872685915146376,Low Risk,1,2,2,2
CUST_005773,0,0.24200230962872887,Low Risk,1,1,1,1
CUST_005774,0,0.2272976120475389,Low Risk,0,0,2,2
CUST_005775,0,0.2384335290723222,Low Risk,1,1,2,2
CUST_005776,0,0.22276806153448606,Low Risk,0,0,4,0
